seed_mof_name,seed_mof_string,seed_edge_selfies,seed_target,dreamed_mof_string,dreamed_edge_selfies,dreamed_edge_smiles,dreamed_target,dreamed_mof_name,linker_hash,seed_mof_name_opt
pcu_N336_edge44222,[:0methyl_amine][Ring1][N][C][C][Branch][N][C][Branch][N][Branch][:1methyl_amine][pop][Ring1][=Branch][pop][Branch][:1methyl_amine][pop][FrH0][pop][FrH0][pop][.][Fr][C][O][Zn][Branch1][N][N][C][=C][N][Branch1][C][Fr][C][Ring1][=Branch1][C][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][P][Branch1][Branch1][O][Ring2][Ring1][Ring2][Branch1][N][N][C][=C][N][Branch1][C][Fr][C][Ring1][=Branch1][C][O][C][Branch1][C][Fr][O][Ring2][Ring1][=N][&&][pcu],[:0methyl_amine][Ring1][N][C][C][Branch][N][C][Branch][N][Branch][:1methyl_amine][pop][Ring1][=Branch][pop][Branch][:1methyl_amine][pop][FrH0][pop][FrH0][pop],3.994025469,[:0O_nitrile][C][C][Branch][FrH0][pop][SH2][:1sulfonic_acid][Ring1][FrH0][pop][pop][:0phosphoric_acid][=Ring1][:0benzenealcohol][:1benzenealcohol][:4benzenealcohol][.][Fr][C][O][Zn][Branch1][N][N][C][=C][N][Branch1][C][Fr][C][Ring1][=Branch1][C][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][P][Branch1][Branch1][O][Ring2][Ring1][Ring2][Branch1][N][N][C][=C][N][Branch1][C][Fr][C][Ring1][=Branch1][C][O][C][Branch1][C][Fr][O][Ring2][Ring1][=N][&&][pcu],[:0O_nitrile][C][C][Branch][FrH0][pop][SH2][:1sulfonic_acid][Ring1][FrH0][pop][pop][:0phosphoric_acid][=Ring1][:0benzenealcohol][:1benzenealcohol][:4benzenealcohol],N#COC([Fr])[SH2]S(=O)O[Fr],4.540003776550293,pcu_N336_d9429d2d,d9429d2d,pcu_N336_edge44222_opt
qtz_N233_edge167889,[FrH0][S][Branch][C][S][=C][Branch][S][Ring1][Branch][pop][FrH0][pop][P][Branch][C][pop][C][.][O][=C][Branch1][C][Fr][O][In][Branch2][Ring2][#Branch1][O][C][Branch1][C][Fr][O][In][Branch1][Ring2][O][Ring1][#Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch1][O][C][Branch1][C][Fr][O][Ring2][Ring1][O][&&][qtz],[FrH0][S][Branch][C][S][=C][Branch][S][Ring1][Branch][pop][FrH0][pop][P][Branch][C][pop][C],4.154481888,[:0imidazole][Ring2][SH2][:0phosphoric_acid][Ring1][:1alkyne][Ring1][SH2][FrH0][:0methyl_amine][:3pyrimidine][Ring1][:0pyrimidine][C][:1pyridine][:=0amide][:0amide][:=0amide][Branch][FrH0][=O][Ring1][=O][=Ring1][=Ring1][->][:0O_nitrile][=O][->][FrH0][->][->][Br][->][->][:2benzenealcohol][:3pyridine][:3benzenealcohol][:3benzenealcohol][.][O][=C][Branch1][C][Fr][O][In][Branch2][Ring2][#Branch1][O][C][Branch1][C][Fr][O][In][Branch1][Ring2][O][Ring1][#Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch1][O][C][Branch1][C][Fr][O][Ring2][Ring1][O][&&][qtz],[:0imidazole][Ring2][SH2][:0phosphoric_acid][Ring1][:1alkyne][Ring1][SH2][FrH0][:0methyl_amine][:3pyrimidine][Ring1][:0pyrimidine][C][:1pyridine][:=0amide][:0amide][:=0amide][Branch][FrH0][=O][Ring1][=O][=Ring1][=Ring1][->][:0O_nitrile][=O][->][FrH0][->][->][Br][->][->][:2benzenealcohol][:3pyridine][:3benzenealcohol][:3benzenealcohol],N#COn1cnc(NC(=O)NC(=O)[Fr])c1[SH2]OP(=O)(O)OC#C[SH2][Fr],3.5951948165893555,qtz_N233_8404767e,8404767e,qtz_N233_edge167889_opt
sxb_N36_edge40891,[:0nitrile][C][C][Branch][C][S][C][Branch][C][C][Branch][:0nitrile][pop][Branch][:0nitrile][pop][Ring1][Ring1][pop][FrH0][pop][Branch][:0nitrile][pop][FrH0][pop][.][O][=C][Branch1][C][Fr][O][Cd][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][&&][sxb],[:0nitrile][C][C][Branch][C][S][C][Branch][C][C][Branch][:0nitrile][pop][Branch][:0nitrile][pop][Ring1][Ring1][pop][FrH0][pop][Branch][:0nitrile][pop][FrH0][pop],3.779284954,[Ring1][:0sulfonic_acid][:0sulfonic_acid][:1alkyne][:1methyl_amine][:3pyridine][Ring2][Cl][:0methyl][FrH0][Br][Ring1][:0phosphoric_acid][Cl][pop][=O][:1imidazole][=O][Ring2][=S][:1benzenealcohol][=S][:1benzenealcohol][=O][=O][=O][=O][=O][:1pyrimidine][:0benzenediol][:3benzenediol][=S][:2benzenealcohol][:1benzenediol][=O][=S][FrH0][C][.][O][=C][Branch1][C][Fr][O][Cd][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][&&][sxb],[Ring1][:0sulfonic_acid][:0sulfonic_acid][:1alkyne][:1methyl_amine][:3pyridine][Ring2][Cl][:0methyl][FrH0][Br][Ring1][:0phosphoric_acid][Cl][pop][=O][:1imidazole][=O][Ring2][=S][:1benzenealcohol][=S][:1benzenealcohol][=O][=O][=O][=O][=O][:1pyrimidine][:0benzenediol][:3benzenediol][=S][:2benzenealcohol][:1benzenediol][=O][=S][FrH0][C],O=[SH](OC#Cc1cnc(Cl)c([Fr])c1)=[SH]c1cc(O)ccc1OOOOc1ncncc1-c1cc(O)cc(O)c1-c1ccc(O)cc1OS[Fr],2.798028945922852,sxb_N36_276853cc,276853cc,sxb_N36_edge40891_opt
qtz_N691_edge150661,[N][C][Branch][C][Branch][C][Branch][:2pyridine][pop][FrH0][pop][C][=C][C][C][FrH0][pop][C][.][O][=C][Branch1][C][Fr][O][Tb][O][C][Branch1][C][Fr][O][Tb][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][&&][qtz],[N][C][Branch][C][Branch][C][Branch][:2pyridine][pop][FrH0][pop][C][=C][C][C][FrH0][pop][C],3.470369101,[N][C][Branch][:0methyl_amine][Ring1][SH2][:0O_nitrile][:0O_nitrile][C][Branch][C][=C][SH2][SH2][FrH0][pop][=C][FrH0][:1benzenealcohol][#C][:3benzenediol][:2pyridine][:1benzenealcohol][O][:4benzenediol][.][O][=C][Branch1][C][Fr][O][Tb][O][C][Branch1][C][Fr][O][Tb][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][&&][qtz],[N][C][Branch][:0methyl_amine][Ring1][SH2][:0O_nitrile][:0O_nitrile][C][Branch][C][=C][SH2][SH2][FrH0][pop][=C][FrH0][:1benzenealcohol][#C][:3benzenediol][:2pyridine][:1benzenealcohol][O][:4benzenediol],N#CO[SH2]CNC(N)(C=C[SH2][SH2][Fr])C[Fr],3.0938098430633545,qtz_N691_c44f7b65,c44f7b65,qtz_N691_edge150661_opt
bnn_N383_edge172385,[FrH0][C][=C][=C][C][=C][Branch][C][Branch][C][Branch][:0methyl][pop][FrH0][pop][=C][Branch][:0methyl][pop][Ring1][O][pop][:0methyl][.][O][C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][&&][bnn],[FrH0][C][=C][=C][C][=C][Branch][C][Branch][C][Branch][:0methyl][pop][FrH0][pop][=C][Branch][:0methyl][pop][Ring1][O][pop][:0methyl],3.76409173,[:1amide][:1amide][:1carboxylic_acid][:2pyrimidine][Branch][:1carboxylic_acid][:1carboxylic_acid][:1carboxylic_acid][:1carboxylic_acid][FrH0][:0imidazole][=C][Cl][S][=C][:1alkyne][:1sulfonic_acid][SH2][SH2][S][=S][:0pyridine][Br][:1sulfonic_acid][:0sulfonic_acid][:0sulfonic_acid][SH2][:2pyridine][:0benzenealcohol][FrH0][=S][:5benzenediol][#Branch][:1pyridine][:0nitrile][:1sulfonic_acid][:1pyrimidine][:4benzenediol][:1benzenediol][.][O][C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][&&][bnn],[:1amide][:1amide][:1carboxylic_acid][:2pyrimidine][Branch][:1carboxylic_acid][:1carboxylic_acid][:1carboxylic_acid][:1carboxylic_acid][FrH0][:0imidazole][=C][Cl][S][=C][:1alkyne][:1sulfonic_acid][SH2][SH2][S][=S][:0pyridine][Br][:1sulfonic_acid][:0sulfonic_acid][:0sulfonic_acid][SH2][:2pyridine][:0benzenealcohol][FrH0][=S][:5benzenediol][#Branch][:1pyridine][:0nitrile][:1sulfonic_acid][:1pyrimidine][:4benzenediol][:1benzenediol],O=C(CC#C[SH2][SH2][SH]=[SH]c1ncccc1S(=O)OOS(=O)c1ccnc(Oc2cc(O)ccc2-c2cnccc2S(=O)Oc2ccc(O)cc2O)c1[Fr])NC(=O)OC(=O)OC(=O)O[Fr],0.7267711162567139,bnn_N383_8c507a54,8c507a54,bnn_N383_edge172385_opt
bnn_N383_edge175475,[FrH0][:1alkyne][Ring1][C][=C][Branch][C][Branch][C][C][Branch][O][FrH0][pop][Branch][O][C][pop][O][C][pop][=C][Branch][O][C][pop][Ring1][#C][pop][O][C][pop][.][O][C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][&&][bnn],[FrH0][:1alkyne][Ring1][C][=C][Branch][C][Branch][C][C][Branch][O][FrH0][pop][Branch][O][C][pop][O][C][pop][=C][Branch][O][C][pop][Ring1][#C][pop][O][C][pop],2.315725327,[:0sulfonic_acid][Branch][:3pyridine][Ring2][:1pyridine][pop][Ring1][:1alkyne][Ring1][FrH0][pop][pop][Ring1][:0imidazole][Ring1][:0sulfonic_acid][Ring1][C][Branch][Cl][=S][Br][pop][pop][Ring1][Br][pop][Ring1][FrH0][:1pyridine][:1benzenealcohol][:=0methyl_amine][#N][.][O][C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][&&][bnn],[:0sulfonic_acid][Branch][:3pyridine][Ring2][:1pyridine][pop][Ring1][:1alkyne][Ring1][FrH0][pop][pop][Ring1][:0imidazole][Ring1][:0sulfonic_acid][Ring1][C][Branch][Cl][=S][Br][pop][pop][Ring1][Br][pop][Ring1][FrH0][:1pyridine][:1benzenealcohol][:=0methyl_amine][#N],CNc1nc(-c2cccnc2)c(C#C[Fr])c(-c2nc([Fr])c(Br)n2OS(=O)C(Cl)=[SH]Br)c1S(=O)O,2.038275241851806,bnn_N383_3c308bc3,3c308bc3,bnn_N383_edge175475_opt
dmp_N34_edge3665,[P][:1pyrimidine][Branch][FrH0][pop][Ring2][FrH0][pop][.][O][=C][Branch1][C][Fr][O][Co][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#C][N][N][C][Branch1][C][C][C][Branch1][C][Fr][=C][Ring1][#Branch1][C][N][N][C][Branch1][C][C][C][Branch1][C][Fr][=C][Ring1][#Branch1][C][&&][dmp],[P][:1pyrimidine][Branch][FrH0][pop][Ring2][FrH0][pop],3.667447329,[:0nitrile][C][C][#Branch][O][Branch][#C][Ring2][:1carboxylic_acid][#C][:1imidazole][=Ring1][:1sulfonic_acid][:0imidazole][:0imidazole][SH2][SH2][SH2][=C][FrH0][->][->][Ring2][:2pyrimidine][SH2][:0alkene][->][=Ring1][Ring2][->][FrH0][#C][FrH0][:4benzenediol][Ring2][=Ring1][:4benzenediol][Ring2][:0alkene][.][O][=C][Branch1][C][Fr][O][Co][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#C][N][N][C][Branch1][C][C][C][Branch1][C][Fr][=C][Ring1][#Branch1][C][N][N][C][Branch1][C][C][C][Branch1][C][Fr][=C][Ring1][#Branch1][C][&&][dmp],[:0nitrile][C][C][#Branch][O][Branch][#C][Ring2][:1carboxylic_acid][#C][:1imidazole][=Ring1][:1sulfonic_acid][:0imidazole][:0imidazole][SH2][SH2][SH2][=C][FrH0][->][->][Ring2][:2pyrimidine][SH2][:0alkene][->][=Ring1][Ring2][->][FrH0][#C][FrH0][:4benzenediol][Ring2][=Ring1][:4benzenediol][Ring2][:0alkene],N#CC(C=O)OCn1c(S(=O)Oc2nccn2[SH2][SH2]=C[Fr])cnc1[Fr],2.836986303329468,dmp_N34_03e45440,03e45440,dmp_N34_edge3665_opt
lon_N346_edge98073,[:0methyl_amine][Ring1][C][C][=Branch][=S][C][Branch][:1methyl_amine][pop][Branch][FrH0][pop][Ring1][Ring2][pop][FrH0][pop][.][Fr][C][O][Cd][Branch1][Ring2][O][Ring1][Ring2][O][C][Branch1][C][Fr][O][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][O][C][Branch1][C][Fr][O][Ring1][#C][&&][lon],[:0methyl_amine][Ring1][C][C][=Branch][=S][C][Branch][:1methyl_amine][pop][Branch][FrH0][pop][Ring1][Ring2][pop][FrH0][pop],4.779002666,[:0amide][Ring1][:1alkyne][Ring1][FrH0][pop][pop][Ring1][:2pyrimidine][Ring2][:0phosphoric_acid][Ring2][Cl][pop][pop][Ring1][S][FrH0][pop][pop][.][Fr][C][O][Cd][Branch1][Ring2][O][Ring1][Ring2][O][C][Branch1][C][Fr][O][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][O][C][Branch1][C][Fr][O][Ring1][#C][&&][lon],[:0amide][Ring1][:1alkyne][Ring1][FrH0][pop][pop][Ring1][:2pyrimidine][Ring2][:0phosphoric_acid][Ring2][Cl][pop][pop][Ring1][S][FrH0][pop][pop],O=C(C#C[Fr])Nc1cnc(OP(=O)(O)OCl)nc1S[Fr],3.085845470428467,lon_N346_1b0f13c2,1b0f13c2,lon_N346_edge98073_opt
unc_N238_edge65818,[N][N][N][C][Branch][C][Branch][N][Branch][N][Branch][N][pop][Ring1][=Branch][pop][FrH0][pop][Branch][N][pop][N][pop][FrH0][.][O][=C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][&&][unc],[N][N][N][C][Branch][C][Branch][N][Branch][N][Branch][N][pop][Ring1][=Branch][pop][FrH0][pop][Branch][N][pop][N][pop][FrH0],5.699277878,[:0O_nitrile][:4benzenediol][S][:0benzenealcohol][:0O_nitrile][:0pyrimidine][SH2][:1pyrimidine][Ring1][:0imidazole][Ring2][FrH0][pop][pop][pop][#N][Ring2][Br][Ring1][:0O_nitrile][Br][#N][Ring1][:2imidazole][:3pyrimidine][:0benzenediol][Ring2][:3pyrimidine][:2imidazole][Ring2][:3pyrimidine][:4pyridine][Ring1][FrH0][=Ring1][:1benzenealcohol][:1benzenealcohol][Ring1][Br][.][O][=C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][&&][unc],[:0O_nitrile][:4benzenediol][S][:0benzenealcohol][:0O_nitrile][:0pyrimidine][SH2][:1pyrimidine][Ring1][:0imidazole][Ring2][FrH0][pop][pop][pop][#N][Ring2][Br][Ring1][:0O_nitrile][Br][#N][Ring1][:2imidazole][:3pyrimidine][:0benzenediol][Ring2][:3pyrimidine][:2imidazole][Ring2][:3pyrimidine][:4pyridine][Ring1][FrH0][=Ring1][:1benzenealcohol][:1benzenealcohol][Ring1][Br],N#COSc1c(O)ccc(-c2[nH]cnc2-c2c3ccc(c2O)-c2nc(nc([Fr])c2-c2cccc(O)c2)O3)c1-c1nc(Br)cc(-c2ncncc2-c2ncc([Fr])[nH]2)n1,2.3940553665161133,unc_N238_1cd116a1,1cd116a1,unc_N238_edge65818_opt
pcu_N508_edge38057,[N][C][N][C][Branch][C][Branch][N][Branch][FrH0][pop][Ring1][Branch][pop][N][pop][Branch][FrH0][pop][N][.][O][=C][Branch1][C][Fr][O][Zn][Branch2][Ring1][=Branch2][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][&&][pcu],[N][C][N][C][Branch][C][Branch][N][Branch][FrH0][pop][Ring1][Branch][pop][N][pop][Branch][FrH0][pop][N],5.343408585,[N][C][:=0methyl_amine][Branch][:0imidazole][#N][:0methyl_amine][:0O_nitrile][FrH0][SH2][:0imidazole][SH2][Ring2][->][FrH0][=C][=C][=C][=C][->][=O][=Ring1][:2imidazole][SH2][S][=S][=S][FrH0][:2pyrimidine][SH2][=S][S][:1sulfonic_acid][:0nitrile][Ring2][Ring2][#C][=Ring1][:1pyrimidine][.][O][=C][Branch1][C][Fr][O][Zn][Branch2][Ring1][=Branch2][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][&&][pcu],[N][C][:=0methyl_amine][Branch][:0imidazole][#N][:0methyl_amine][:0O_nitrile][FrH0][SH2][:0imidazole][SH2][Ring2][->][FrH0][=C][=C][=C][=C][->][=O][=Ring1][:2imidazole][SH2][S][=S][=S][FrH0][:2pyrimidine][SH2][=S][S][:1sulfonic_acid][:0nitrile][Ring2][Ring2][#C][=Ring1][:1pyrimidine],O=C=C=C=[SH2]c1c2nc(n1NC[Fr])CN=CNOS(=O)S[SH]=[SH2]c1nc([SH]=S=[SH][Fr])c-2[nH]1,2.808126688,pcu_N508_56d494aa,56d494aa,pcu_N508_edge38057_opt
bcu_N350_edge80466,[FrH0][C][Branch][C][pop][N][C][Branch][C][Branch][FrH0][pop][N][N][N][Ring1][N][pop][C][.][Fr][C][O][Fe][O][C][Branch1][C][Fr][O][Fe][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][O][C][Branch1][C][Fr][O][Fe][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][O][Fe][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][N][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][O][Ring2][Ring2][Ring1][&&][bcu],[FrH0][C][Branch][C][pop][N][C][Branch][C][Branch][FrH0][pop][N][N][N][Ring1][N][pop][C],3.969860554,[:0nitrile][C][C][:=0methyl_amine][:0nitrile][C][SH2][S][:0pyridine][Ring1][:0imidazole][Ring1][:0amide][Ring1][FrH0][pop][pop][pop][:0alkene][:2pyridine][:1sulfonic_acid][:0pyridine][:2pyrimidine][:1pyridine][=Branch][S][:1sulfonic_acid][SH2][SH2][:3pyridine][:2pyrimidine][:3pyridine][:1benzenealcohol][:1benzenealcohol][=Ring1][:1pyrimidine][:1benzenediol][=S][FrH0][.][Fr][C][O][Fe][O][C][Branch1][C][Fr][O][Fe][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][O][C][Branch1][C][Fr][O][Fe][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][O][Fe][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][N][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][O][Ring2][Ring2][Ring1][&&][bcu],[:0nitrile][C][C][:=0methyl_amine][:0nitrile][C][SH2][S][:0pyridine][Ring1][:0imidazole][Ring1][:0amide][Ring1][FrH0][pop][pop][pop][:0alkene][:2pyridine][:1sulfonic_acid][:0pyridine][:2pyrimidine][:1pyridine][=Branch][S][:1sulfonic_acid][SH2][SH2][:3pyridine][:2pyrimidine][:3pyridine][:1benzenealcohol][:1benzenealcohol][=Ring1][:1pyrimidine][:1benzenediol][=S][FrH0],N#CC=NCC[SH2]Sc1nccc(-c2ccncc2-c2ncccc2-c2cccnc2SS(=O)O[SH2]c2cccnc2-c2cccnc2-c2cc(O)ccc2-c2ncncc2S[Fr])c1-c1nccn1NC(=O)[Fr],2.573558807373047,bcu_N350_07ff16a5,07ff16a5,bcu_N350_edge80466_opt
