seed_mof_name,seed_mof_string,seed_edge_selfies,seed_edge_smiles,seed_targets,dreamed_mof_string,dreamed_edge_selfies,dreamed_edge_smiles,dreamed_targets,dreamed_mof_name,linker_hash
nbo_N194_edge234,[:0isocyanate][C][:0benzene][Ring2][FrH0][pop][Ring1][:0isocyanate][pop][Ring2][C][=C][Branch][FrH0][pop][Ring1][=Branch][pop][pop][.][Fr][N][C][N][Branch1][Branch1][C][=N][Ring1][Branch1][Cu][Branch1][O][N][C][N][Branch1][C][Fr][N][=C][Ring1][=Branch1][Branch1][O][N][C][=N][N][Branch1][C][Fr][C][Ring1][=Branch1][N][C][N][Branch1][C][Fr][N][=C][Ring1][=Branch1][&&][nbo],[:0isocyanate][C][:0benzene][Ring2][FrH0][pop][Ring1][:0isocyanate][pop][Ring2][C][=C][Branch][FrH0][pop][Ring1][=Branch][pop][pop],O=C=Nc1cc([Fr])c(N=C=O)c2c1C=C2[Fr],"[-7.297606, 0.6263017]",[:0benzenediol][:0methyl][:0benzenediol][:0propyl][FrH0][pop][:0propyl][FrH0][pop][pop][:0benzenediol][:0propyl][:0benzenediol][:2imidazole][=P][.][Fr][N][C][N][Branch1][Branch1][C][=N][Ring1][Branch1][Cu][Branch1][O][N][C][N][Branch1][C][Fr][N][=C][Ring1][=Branch1][Branch1][O][N][C][=N][N][Branch1][C][Fr][C][Ring1][=Branch1][N][C][N][Branch1][C][Fr][N][=C][Ring1][=Branch1][&&][nbo],[:0benzenediol][:0methyl][:0benzenediol][:0propyl][FrH0][pop][:0propyl][FrH0][pop][pop][:0benzenediol][:0propyl][:0benzenediol][:2imidazole][=P],CCCOc1c(P)ccc(O)c1-c1c(O)ccc([Fr])c1O[Fr],"[-8.2671675081, 0.7582753599796699]",nbo_N194_7873da80_opt,7873da80
unc_N489_edge178705,[F][C][Branch][FrH0][pop][C][=C][S][Branch][C][Branch][C][FrH0][pop][N][pop][C][.][Fr][C][C][=C][C][N][Branch1][Ring2][C][=Ring1][=Branch1][Cu][Branch1][=C][N][C][=Ring1][=Branch1][C][=C][C][Branch1][C][Fr][=C][Ring1][#Branch1][Branch2][Ring1][O][N][C][Branch1][#Branch2][C][=C][C][Branch1][C][Fr][=C][Ring1][#Branch1][=C][N][Ring1][P][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][Branch1][#C][C][N][Ring2][Ring1][#Branch2][C][C][Branch1][C][Fr][=C][C][=Ring1][#Branch1][=C][C][C][Branch1][C][Fr][=C][Ring1][=C][&&][unc],[F][C][Branch][FrH0][pop][C][=C][S][Branch][C][Branch][C][FrH0][pop][N][pop][C],C[SH](C=CC(F)[Fr])C(N)C[Fr],"[-7.072419, 0.6171717]",[:0propyl][C][:3benzenediol][N][FrH0][pop][Ring1][:0propyl][:0propyl][:0propyl][:0propyl][:0benzenediol][Cl][P][FrH0][pop][#C][:0benzene][:2benzenediol][:1imidazole][:1amide][:0benzenediol][pop][pop][:0propyl][=P][pop][:1imidazole][:0propyl][:1imidazole][:3pyrimidine][:0benzenediol][:2benzenealcohol][Ring2][:1imidazole][:1methyl_amine][:2pyridine][.][Fr][C][C][=C][C][N][Branch1][Ring2][C][=Ring1][=Branch1][Cu][Branch1][=C][N][C][=Ring1][=Branch1][C][=C][C][Branch1][C][Fr][=C][Ring1][#Branch1][Branch2][Ring1][O][N][C][Branch1][#Branch2][C][=C][C][Branch1][C][Fr][=C][Ring1][#Branch1][=C][N][Ring1][P][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][Branch1][#C][C][N][Ring2][Ring1][#Branch2][C][C][Branch1][C][Fr][=C][C][=Ring1][#Branch1][=C][C][C][Branch1][C][Fr][=C][Ring1][=C][&&][unc],[:0propyl][C][:3benzenediol][N][FrH0][pop][Ring1][:0propyl][:0propyl][:0propyl][:0propyl][:0benzenediol][Cl][P][FrH0][pop][#C][:0benzene][:2benzenediol][:1imidazole][:1amide][:0benzenediol][pop][pop][:0propyl][=P][pop][:1imidazole][:0propyl][:1imidazole][:3pyrimidine][:0benzenediol][:2benzenealcohol][Ring2][:1imidazole][:1methyl_amine][:2pyridine],CCCOc1c([Fr])c(CCC)c(-c2cc(-c3c(O)cccc3O)c(CCC)c(P)c2-n2cncc2-c2c(O)cccc2O)c(OP[Fr])c1CCC,"[-10.9087898617, 1.0903903185035004]",unc_N489_8b16c92c_opt,8b16c92c
sra_N34_edge210597,[FrH0][:0benzene][Branch][C][=C][Branch][N][Branch][FrH0][pop][N][=N][Ring1][=Branch][pop][:0propyl][pop][.][O][=C][Branch1][C][Fr][O][Co][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#C][N][N][C][Branch1][C][C][C][Branch1][C][Fr][=C][Ring1][#Branch1][C][N][N][C][Branch1][C][C][C][Branch1][C][Fr][=C][Ring1][#Branch1][C][&&][sra],[FrH0][:0benzene][Branch][C][=C][Branch][N][Branch][FrH0][pop][N][=N][Ring1][=Branch][pop][:0propyl][pop],CCCc1c(-c2ccc([Fr])cc2)nnn1[Fr],"[-6.800871, 0.6122988]",[FrH0][:0pyrimidine][:0benzenediol][:0benzenediol][FrH0][:1pyrimidine][:0propyl][:2imidazole][Ring2][:0benzenediol][pop][Branch][FrH0][:1pyrimidine][:3pyrimidine][Ring2][S][Br][.][O][=C][Branch1][C][Fr][O][Co][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#C][N][N][C][Branch1][C][C][C][Branch1][C][Fr][=C][Ring1][#Branch1][C][N][N][C][Branch1][C][C][C][Branch1][C][Fr][=C][Ring1][#Branch1][C][&&][sra],[FrH0][:0pyrimidine][:0benzenediol][:0benzenediol][FrH0][:1pyrimidine][:0propyl][:2imidazole][Ring2][:0benzenediol][pop][Branch][FrH0][:1pyrimidine][:3pyrimidine][Ring2][S][Br],Oc1cccc(O)c1-c1nc([Fr])c(-c2cncnc2Oc2cccc(O)c2-c2ccnc([Fr])n2)n1-c1cc(SBr)ncn1,"[-12.9468145732, 1.0374558920836918]",sra_N34_8594baa8_opt,8594baa8
cag_N708_edge56623,[P][N][C][N][Branch][C][C][Branch][C][Ring1][=Branch][pop][Branch][FrH0][pop][P][pop][FrH0][.][Fr][C][=C][N][Branch1][Branch1][C][N][Ring1][Branch1][Co][Branch1][O][N][C][=C][Branch1][C][Fr][N][C][Ring1][=Branch1][Branch1][O][N][C][=C][Branch1][C][Fr][N][C][Ring1][=Branch1][N][C][=C][Branch1][C][Fr][N][C][Ring1][=Branch1][&&][cag],[P][N][C][N][Branch][C][C][Branch][C][Ring1][=Branch][pop][Branch][FrH0][pop][P][pop][FrH0],PN1CN([Fr])CC(P)([Fr])C1,"[-6.75855, 0.7290202]",[FrH0][:5benzenediol][:0benzenediol][=S][=S][:1imidazole][Ring2][:1imidazole][:1pyrimidine][:1imidazole][:1pyrimidine][=P][:0benzenediol][FrH0][=S][:1imidazole][:0propyl][:3pyrimidine][:0benzenealcohol][:0propyl][->][#N][:2imidazole][Ring2][FrH0][:1pyrimidine][:1pyrimidine][:1pyrimidine][:2pyrimidine][:2pyrimidine][:3pyrimidine][:0benzenealcohol][:0benzenediol][Branch][Branch][:3pyrimidine][:1pyrimidine][S][:1pyrimidine][.][Fr][C][=C][N][Branch1][Branch1][C][N][Ring1][Branch1][Co][Branch1][O][N][C][=C][Branch1][C][Fr][N][C][Ring1][=Branch1][Branch1][O][N][C][=C][Branch1][C][Fr][N][C][Ring1][=Branch1][N][C][=C][Branch1][C][Fr][N][C][Ring1][=Branch1][&&][cag],[FrH0][:5benzenediol][:0benzenediol][=S][=S][:1imidazole][Ring2][:1imidazole][:1pyrimidine][:1imidazole][:1pyrimidine][=P][:0benzenediol][FrH0][=S][:1imidazole][:0propyl][:3pyrimidine][:0benzenealcohol][:0propyl][->][#N][:2imidazole][Ring2][FrH0][:1pyrimidine][:1pyrimidine][:1pyrimidine][:2pyrimidine][:2pyrimidine][:3pyrimidine][:0benzenealcohol][:0benzenediol][Branch][Branch][:3pyrimidine][:1pyrimidine][S][:1pyrimidine],CCCc1nc(-c2cncn2SOc2cccc(O)c2Pc2cncn2-c2cncn2-c2cn([SH]=[SH]c3c(O)cccc3O[Fr])cn2)cc(-c2cnc([Fr])n2-c2ncncc2-c2cncnc2-c2ccnc(-c3c(O)cc(-c4ccnc(Sc5ccncn5)n4)cc3O)n2)n1,"[-20.3827399356, 2.231587107215795]",cag_N708_ed11923b_opt,ed11923b
utk_N533_edge32925,[FrH0][C][Branch][O][C][pop][C][C][=Branch][=C][Branch][C][Branch][O][FrH0][pop][Branch][O][C][pop][O][C][pop][O][C][pop][O][C][.][Fr][C][=C][C][Branch1][C][Fr][O][Fe][Branch1][=C][O][C][Branch1][C][Fr][=C][C][Branch1][C][Fr][O][Ring1][Branch2][Branch1][=C][O][C][Branch1][C][Fr][=C][C][Branch1][C][Fr][O][Ring1][#C][O][Ring2][Ring1][Branch1][&&][utk],[FrH0][C][Branch][O][C][pop][C][C][=Branch][=C][Branch][C][Branch][O][FrH0][pop][Branch][O][C][pop][O][C][pop][O][C][pop][O][C],COC(CC([Fr])OC)=C(OC)C(OC)(OC)O[Fr],"[-12.660951, 1.0822257]",[FrH0][:0sulfonic_acid][:0benzene][Ring1][Ring1][=P][=P][=P][=P][FrH0][S][=S][S][S][:2pyridine][:2pyrimidine][:2pyrimidine][:0imidazole][#N][:1methyl_amine][:4benzenediol][:1methyl_amine][:1methyl_amine][:2pyridine][:2pyridine][:#1methyl_amine][=Branch][=Branch][=Branch][=Branch][:0benzenealcohol][pop][:0benzenealcohol][pop][Branch][->][.][Fr][C][=C][C][Branch1][C][Fr][O][Fe][Branch1][=C][O][C][Branch1][C][Fr][=C][C][Branch1][C][Fr][O][Ring1][Branch2][Branch1][=C][O][C][Branch1][C][Fr][=C][C][Branch1][C][Fr][O][Ring1][#C][O][Ring2][Ring1][Branch1][&&][utk],[FrH0][:0sulfonic_acid][:0benzene][Ring1][Ring1][=P][=P][=P][=P][FrH0][S][=S][S][S][:2pyridine][:2pyrimidine][:2pyrimidine][:0imidazole][#N][:1methyl_amine][:4benzenediol][:1methyl_amine][:1methyl_amine][:2pyridine][:2pyridine][:#1methyl_amine][=Branch][=Branch][=Branch][=Branch][:0benzenealcohol][pop][:0benzenealcohol][pop][Branch][->],O=[SH](O[Fr])=[PH]=[PH]=[PH]=P[Fr],"[-16.1294482154, 1.4926158148999493]",utk_N533_8de01fa8_opt,8de01fa8
cds_N593_edge191768,[S][C][=C][C][=C][Branch][C][=C][C][=Branch][=C][C][=Branch][=C][Branch][S][pop][Ring1][=N][pop][FrH0][pop][Ring1][Branch][pop][FrH0][.][O][=C][Branch1][C][Fr][O][Cd][Branch1][O][N][C][=N][N][Branch1][C][Fr][C][Ring1][=Branch1][Branch1][O][N][C][N][Branch1][C][Fr][N][=C][Ring1][=Branch1][Branch1][O][N][C][=N][N][Branch1][C][Fr][C][Ring1][=Branch1][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][N][C][N][Branch1][C][Fr][N][=C][Ring1][=Branch1][&&][cds],[S][C][=C][C][=C][Branch][C][=C][C][=Branch][=C][C][=Branch][=C][Branch][S][pop][Ring1][=N][pop][FrH0][pop][Ring1][Branch][pop][FrH0],Sc1cc2c([Fr])ccc-2cc([Fr])c1S,"[-8.080384, 0.7624286]",[=Ring2][:0benzenediol][Cl][Cl][=C][S][Branch][FrH0][:0propyl][:1pyrimidine][=S][Ring2][:0propyl][:0propyl][=P][:1pyridine][:0propyl][:2pyridine][:0benzenealcohol][:0amide][:0pyrimidine][:0methyl_amine][:1pyridine][:1pyridine][:1pyridine][FrH0][:1pyrimidine][:1pyrimidine][:1pyrimidine][:3pyrimidine][:3pyrimidine][:3pyrimidine][:3pyrimidine][:0benzenediol][:0methyl][:0benzenediol][:1methyl_amine][:1imidazole][:2pyridine][.][O][=C][Branch1][C][Fr][O][Cd][Branch1][O][N][C][=N][N][Branch1][C][Fr][C][Ring1][=Branch1][Branch1][O][N][C][N][Branch1][C][Fr][N][=C][Ring1][=Branch1][Branch1][O][N][C][=N][N][Branch1][C][Fr][C][Ring1][=Branch1][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][N][C][N][Branch1][C][Fr][N][=C][Ring1][=Branch1][&&][cds],[=Ring2][:0benzenediol][Cl][Cl][=C][S][Branch][FrH0][:0propyl][:1pyrimidine][=S][Ring2][:0propyl][:0propyl][=P][:1pyridine][:0propyl][:2pyridine][:0benzenealcohol][:0amide][:0pyrimidine][:0methyl_amine][:1pyridine][:1pyridine][:1pyridine][FrH0][:1pyrimidine][:1pyrimidine][:1pyrimidine][:3pyrimidine][:3pyrimidine][:3pyrimidine][:3pyrimidine][:0benzenediol][:0methyl][:0benzenediol][:1methyl_amine][:1imidazole][:2pyridine],CCC[SH]([Fr])c1cc(O)c(Cl)c(Oc2cnccc2-c2ccncc2NC(=O)NCc2cncc(-c3ncncc3-c3ccnc(-c4ccnc(-c5c(O)cccc5Oc5c(O)cccc5On5ccnc5)n4)n3)c2[Fr])c1,"[-8.2293212043, 0.7529279192762334]",cds_N593_321bf45b_opt,321bf45b
lcy_N574_edge15473,[:0carboxylic_acid][Ring1][C][Branch][C][Branch][:1carboxylic_acid][pop][Branch][:1carboxylic_acid][pop][C][O][FrH0][pop][O][FrH0][pop][.][Fr][C][=C][C][=C][N][Branch1][Ring2][C][Ring1][=Branch1][Fe][Branch1][=C][N][C][Ring1][=Branch1][=C][C][C][Branch1][C][Fr][=C][Ring1][#Branch1][Branch2][Ring1][O][N][C][Branch1][#Branch2][C][=C][C][Branch1][C][Fr][=C][Ring1][#Branch1][=C][N][Ring1][P][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][Branch1][#C][C][N][Ring2][Ring1][#Branch2][C][C][Branch1][C][Fr][=C][C][=Ring1][#Branch1][=C][C][C][Branch1][C][Fr][=C][Ring1][=C][&&][lcy],[:0carboxylic_acid][Ring1][C][Branch][C][Branch][:1carboxylic_acid][pop][Branch][:1carboxylic_acid][pop][C][O][FrH0][pop][O][FrH0][pop],O=C(O)C(O[Fr])C(CO[Fr])(C(=O)O)C(=O)O,"[-9.28355, 0.77435356]",[:0propyl][C][:5benzenediol][=Branch][:0benzenediol][Ring1][:0benzenediol][Ring1][FrH0][pop][Ring1][:0benzenediol][Ring1][:0benzenediol][pop][pop][pop][pop][Ring1][FrH0][pop][pop][.][Fr][C][=C][C][=C][N][Branch1][Ring2][C][Ring1][=Branch1][Fe][Branch1][=C][N][C][Ring1][=Branch1][=C][C][C][Branch1][C][Fr][=C][Ring1][#Branch1][Branch2][Ring1][O][N][C][Branch1][#Branch2][C][=C][C][Branch1][C][Fr][=C][Ring1][#Branch1][=C][N][Ring1][P][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][Branch1][#C][C][N][Ring2][Ring1][#Branch2][C][C][Branch1][C][Fr][=C][C][=Ring1][#Branch1][=C][C][C][Branch1][C][Fr][=C][Ring1][=C][&&][lcy],[:0propyl][C][:5benzenediol][=Branch][:0benzenediol][Ring1][:0benzenediol][Ring1][FrH0][pop][Ring1][:0benzenediol][Ring1][:0benzenediol][pop][pop][pop][pop][Ring1][FrH0][pop][pop],CCCOc1cc(O)cc(-c2c(O)cccc2Oc2c(O)ccc(-c3c(O)cccc3Oc3c(O)cccc3O)c2O[Fr])c1[Fr],"[-18.9584366125, 1.5331780748285573]",lcy_N574_3427c9b5_opt,3427c9b5
utp_N611_edge41652,[O][O][C][=C][Branch][C][Branch][N][Branch][C][Branch][O][O][pop][Branch][O][O][pop][Ring1][Branch][pop][FrH0][pop][Branch][O][O][pop][O][O][pop][FrH0][.][BrH0][Cu][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][utp],[O][O][C][=C][Branch][C][Branch][N][Branch][C][Branch][O][O][pop][Branch][O][O][pop][Ring1][Branch][pop][FrH0][pop][Branch][O][O][pop][O][O][pop][FrH0],OOC1=C([Fr])C(OO)(OO)N([Fr])C1(OO)OO,"[-4.876215, 0.38276666]",[:0propyl][:0benzenediol][:0benzenediol][:0benzenediol][:0benzenediol][FrH0][:0benzenediol][:0benzenediol][Cl][pop][Ring1][S][:0benzenediol][pop][pop][N][Branch][:1amide][Ring1][:1methyl_amine][Ring1][FrH0][pop][pop][pop][#Branch][:0benzenediol][:0benzenealcohol][Branch][:2pyrimidine][=S][FrH0][pop][pop][pop][pop][:1methyl_amine][Cl][.][BrH0][Cu][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][utp],[:0propyl][:0benzenediol][:0benzenediol][:0benzenediol][:0benzenediol][FrH0][:0benzenediol][:0benzenediol][Cl][pop][Ring1][S][:0benzenediol][pop][pop][N][Branch][:1amide][Ring1][:1methyl_amine][Ring1][FrH0][pop][pop][pop][#Branch][:0benzenediol][:0benzenealcohol][Branch][:2pyrimidine][=S][FrH0][pop][pop][pop][pop][:1methyl_amine][Cl],CCCc1c(O)ccc(Cl)c1Oc1c(O)cc(-c2c(O)cccc2Oc2cncnc2[Fr])c(C(=O)NCN[Fr])c1Oc1c(O)ccc(Sc2c(O)cccc2O)c1OCl,"[-5.765002438, 0.495723920740554]",utp_N611_cc05a8ad_opt,cc05a8ad
bnn_N337_edge168806,[S][C][Branch][C][=C][C][=Branch][=C][Ring1][Ring2][pop][O][C][C][FrH0][pop][=C][FrH0][.][O][=C][Branch1][C][Fr][O][Lu][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][O][Lu][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch2][O][C][Branch1][C][Fr][=O][&&][bnn],[S][C][Branch][C][=C][C][=Branch][=C][Ring1][Ring2][pop][O][C][C][FrH0][pop][=C][FrH0],SC(=C[Fr])C1=CC(OCC[Fr])=C1,"[-9.599723, 0.89401025]",[:0propyl][C][:2benzenediol][Branch][S][pop][Ring2][FrH0][pop][Ring2][:0benzenediol][Ring1][:2imidazole][pop][pop][Ring1][:1imidazole][Ring1][FrH0][pop][pop][pop][.][O][=C][Branch1][C][Fr][O][Lu][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][O][Lu][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch2][O][C][Branch1][C][Fr][=O][&&][bnn],[:0propyl][C][:2benzenediol][Branch][S][pop][Ring2][FrH0][pop][Ring2][:0benzenediol][Ring1][:2imidazole][pop][pop][Ring1][:1imidazole][Ring1][FrH0][pop][pop][pop],CCCc1c(O[Fr])cc(OS)c(-n2cncc2[Fr])c1-c1c(O)cccc1Oc1cnc[nH]1,"[-19.2148061094, 1.7050243839252617]",bnn_N337_02073b94_opt,02073b94
lvt_N618_edge13701,[:0methyl_amine][Ring1][C][=C][Branch][C][=C][Branch][FrH0][pop][Ring1][Ring2][pop][:5benzenealcohol][Branch][FrH0][pop][Ring1][:1methyl_amine][pop][Ring1][:1methyl_amine][pop][pop][.][ClH0][Rh][Branch1][C][ClH0][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][lvt],[:0methyl_amine][Ring1][C][=C][Branch][C][=C][Branch][FrH0][pop][Ring1][Ring2][pop][:5benzenealcohol][Branch][FrH0][pop][Ring1][:1methyl_amine][pop][Ring1][:1methyl_amine][pop][pop],NCC1=C(Oc2ccc([Fr])c(CN)c2CN)C=C1[Fr],"[-3.7795155, 0.13543887]",[:0sulfonic_acid][:0sulfonic_acid][S][FrH0][pop][:0methyl][FrH0][pop][:0propyl][Cl][:0benzenediol][:0pyrimidine][FrH0][:2imidazole][Branch][:1methyl_amine][Cl][Cl][Cl][FrH0][Cl][Cl][Cl][:2pyrimidine][:0benzenealcohol][:2pyrimidine][:2pyrimidine][:2pyridine][.][ClH0][Rh][Branch1][C][ClH0][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][lvt],[:0sulfonic_acid][:0sulfonic_acid][S][FrH0][pop][:0methyl][FrH0][pop][:0propyl][Cl][:0benzenediol][:0pyrimidine][FrH0][:2imidazole][Branch][:1methyl_amine][Cl][Cl][Cl][FrH0][Cl][Cl][Cl][:2pyrimidine][:0benzenealcohol][:2pyrimidine][:2pyrimidine][:2pyridine],O=S([Fr])OS[Fr],"[-8.037127175, 0.7892611072358388]",lvt_N618_198b6543_opt,198b6543
utk_N611_edge210785,[FrH0][:3benzenediol][Ring2][C][pop][Ring1][C][=N][N][N][Branch][C][Branch][O][C][pop][Ring1][Branch][pop][FrH0][pop][Ring1][C][pop][.][BrH0][Cu][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][utk],[FrH0][:3benzenediol][Ring2][C][pop][Ring1][C][=N][N][N][Branch][C][Branch][O][C][pop][Ring1][Branch][pop][FrH0][pop][Ring1][C][pop],COc1cc([Fr])cc(OC)c1C1=NNN([Fr])C1OC,"[-7.4493566, 0.6466094]",[:0sulfonic_acid][C][:2benzenediol][Branch][=S][Branch][:0sulfonic_acid][S][:0sulfonic_acid][S][S][S][FrH0][N][:0methyl][:2benzenediol][:0propyl][:0benzenediol][:0benzenediol][:0benzenediol][Cl][FrH0][Branch][:0benzenediol][:0benzenediol][:=1methyl_amine][Branch][:0benzenediol][:0propyl][Ring2][:0propyl][:0propyl][:0benzenediol][Ring2][Branch][Branch][Ring2][:0benzenediol][:0benzenediol][.][BrH0][Cu][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][utk],[:0sulfonic_acid][C][:2benzenediol][Branch][=S][Branch][:0sulfonic_acid][S][:0sulfonic_acid][S][S][S][FrH0][N][:0methyl][:2benzenediol][:0propyl][:0benzenediol][:0benzenediol][:0benzenediol][Cl][FrH0][Branch][:0benzenediol][:0benzenediol][:=1methyl_amine][Branch][:0benzenediol][:0propyl][Ring2][:0propyl][:0propyl][:0benzenediol][Ring2][Branch][Branch][Ring2][:0benzenediol][:0benzenediol],O=[SH]Oc1ccc2c(c1O)-c1cc(-c3c(O)cccc3O)c(O)c(c1O)NCOc1cccc(O)c1-c1ccc(O[Fr])c(c1O)Oc1cccc(O)c1-c1cc(O)cc(O)c1[SH](OS(=O)OS(=O)SS[Fr])O2,"[-9.7785394462, 0.8933271897562669]",utk_N611_702e0417_opt,702e0417
nbo_N613_edge177786,[:0methyl_amine][Ring1][C][Branch][C][=C][C][=Branch][=C][Ring1][Ring2][pop][C][Branch][:1methyl_amine][pop][FrH0][pop][=C][FrH0][pop][.][Fr][C][C][=C][N][Branch1][Branch1][C][C][=Ring1][=Branch1][Ni][Branch1][Ring2][N][=C][Fr][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][Ring2][N][=C][Fr][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][&&][nbo],[:0methyl_amine][Ring1][C][Branch][C][=C][C][=Branch][=C][Ring1][Ring2][pop][C][Branch][:1methyl_amine][pop][FrH0][pop][=C][FrH0][pop],NCC(=C[Fr])C1=CC(C([Fr])CN)=C1,"[-4.5726566, 0.1890981]",[N][:0sulfonic_acid][:0sulfonic_acid][S][Branch][:0imidazole][:0methyl][:0benzenediol][pop][:0methyl][FrH0][pop][:2imidazole][P][P][S][S][S][FrH0][FrH0][Cl][:3pyrimidine][:3pyrimidine][:3pyrimidine][:3pyrimidine][:3pyrimidine][:3pyrimidine][:3pyrimidine][:3pyrimidine][:3pyrimidine][:0benzenediol][:0benzenediol][:1methyl_amine][:1methyl_amine][:1methyl_amine][:1methyl_amine][.][Fr][C][C][=C][N][Branch1][Branch1][C][C][=Ring1][=Branch1][Ni][Branch1][Ring2][N][=C][Fr][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][Ring2][N][=C][Fr][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][&&][nbo],[N][:0sulfonic_acid][:0sulfonic_acid][S][Branch][:0imidazole][:0methyl][:0benzenediol][pop][:0methyl][FrH0][pop][:2imidazole][P][P][S][S][S][FrH0][FrH0][Cl][:3pyrimidine][:3pyrimidine][:3pyrimidine][:3pyrimidine][:3pyrimidine][:3pyrimidine][:3pyrimidine][:3pyrimidine][:3pyrimidine][:0benzenediol][:0benzenediol][:1methyl_amine][:1methyl_amine][:1methyl_amine][:1methyl_amine],NOS(=O)[SH](Cl)c1nc(PPSSS[Fr])c([Fr])n1-c1c(O)cccc1O,"[-4.9462934127, 0.47238273833618816]",nbo_N613_a3f80dc4_opt,a3f80dc4
