seed_mof_name,seed_mof_string,seed_edge_selfies,seed_edge_smiles,seed_targets,dreamed_mof_string,dreamed_edge_selfies,dreamed_edge_smiles,dreamed_targets,dreamed_mof_name,linker_hash
lcy_N489_edge153813,[N][C][Branch][C][=C][N][Branch][C][=Branch][=C][Branch][N][pop][Ring1][Branch][pop][N][pop][FrH0][pop][=C][FrH0][.][Fr][C][C][=C][C][N][Branch1][Ring2][C][=Ring1][=Branch1][Cu][Branch1][=C][N][C][=Ring1][=Branch1][C][=C][C][Branch1][C][Fr][=C][Ring1][#Branch1][Branch2][Ring1][O][N][C][Branch1][#Branch2][C][=C][C][Branch1][C][Fr][=C][Ring1][#Branch1][=C][N][Ring1][P][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][Branch1][#C][C][N][Ring2][Ring1][#Branch2][C][C][Branch1][C][Fr][=C][C][=Ring1][#Branch1][=C][C][C][Branch1][C][Fr][=C][Ring1][=C][&&][lcy],[N][C][Branch][C][=C][N][Branch][C][=Branch][=C][Branch][N][pop][Ring1][Branch][pop][N][pop][FrH0][pop][=C][FrH0],NC(=C[Fr])c1cn([Fr])c(N)c1N,"[-10.241658, 0.9747726]",[:0propyl][C][:1benzenediol][=Branch][:0benzenediol][#Branch][FrH0][pop][Ring2][S][pop][Ring1][P][:0benzenediol][Ring1][FrH0][pop][pop][pop][=P][:0propyl][pop][Ring2][:2pyridine][Ring1][:1pyrimidine][Branch][:0propyl][pop][Ring2][:0propyl][pop][Ring1][S][pop][pop][:1amide][S][pop][.][Fr][C][C][=C][C][N][Branch1][Ring2][C][=Ring1][=Branch1][Cu][Branch1][=C][N][C][=Ring1][=Branch1][C][=C][C][Branch1][C][Fr][=C][Ring1][#Branch1][Branch2][Ring1][O][N][C][Branch1][#Branch2][C][=C][C][Branch1][C][Fr][=C][Ring1][#Branch1][=C][N][Ring1][P][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][Branch1][#C][C][N][Ring2][Ring1][#Branch2][C][C][Branch1][C][Fr][=C][C][=Ring1][#Branch1][=C][C][C][Branch1][C][Fr][=C][Ring1][=C][&&][lcy],[:0propyl][C][:1benzenediol][=Branch][:0benzenediol][#Branch][FrH0][pop][Ring2][S][pop][Ring1][P][:0benzenediol][Ring1][FrH0][pop][pop][pop][=P][:0propyl][pop][Ring2][:2pyridine][Ring1][:1pyrimidine][Branch][:0propyl][pop][Ring2][:0propyl][pop][Ring1][S][pop][pop][:1amide][S][pop],CCCOc1c(-c2ccnc(S)c2-c2nc(CCC)nc(S)c2CCC)ccc(Oc2c(O[Fr])ccc(Pc3c(O)cccc3O[Fr])c2OS)c1CCC,"[-62.07576555, 12.048708608494383]",lcy_N489_0dff590f,0dff590f
hex_N209_edge20119,[Br][C][Branch][O][FrH0][pop][C][C][C][C][Branch][O][FrH0][pop][Br][.][O][=C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch2][&&][hex],[Br][C][Branch][O][FrH0][pop][C][C][C][C][Branch][O][FrH0][pop][Br],BrC(CCCC(Br)O[Fr])O[Fr],"[-17.464079, 1.7788337]",[=S][C][Branch][C][C][C][=P][Branch][Br][pop][P][FrH0][pop][P][FrH0][=S][:0benzenealcohol][:2pyrimidine][:0propyl][:0benzene][:3pyrimidine][:2pyrimidine][:0benzenediol][C][.][O][=C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch2][&&][hex],[=S][C][Branch][C][C][C][=P][Branch][Br][pop][P][FrH0][pop][P][FrH0][=S][:0benzenealcohol][:2pyrimidine][:0propyl][:0benzene][:3pyrimidine][:2pyrimidine][:0benzenediol][C],SC(CCC=[PH](Br)P[Fr])P[Fr],"[-25.4907337788, 2.781129162614481]",hex_N209_b56f16a2,b56f16a2
sra_N708_edge157355,[F][C][=C][C][Branch][C][Branch][FrH0][pop][Ring1][Ring2][pop][=C][Branch][C][Branch][FrH0][pop][F][pop][F][.][Fr][C][=C][N][Branch1][Branch1][C][N][Ring1][Branch1][Co][Branch1][O][N][C][=C][Branch1][C][Fr][N][C][Ring1][=Branch1][Branch1][O][N][C][=C][Branch1][C][Fr][N][C][Ring1][=Branch1][N][C][=C][Branch1][C][Fr][N][C][Ring1][=Branch1][&&][sra],[F][C][=C][C][Branch][C][Branch][FrH0][pop][Ring1][Ring2][pop][=C][Branch][C][Branch][FrH0][pop][F][pop][F],FC1=CC(=C(F)C(F)[Fr])C1[Fr],"[-3.7917767, 0.34903735]",[:0propyl][C][:1imidazole][Branch][:0propyl][pop][Ring2][:0benzenediol][:0propyl][:2imidazole][Ring2][S][:2benzenealcohol][pop][Ring1][:1pyrimidine][Branch][FrH0][pop][Ring2][:1methyl_amine][:1pyrimidine][Branch][FrH0][Ring2][Ring2][Cl][pop][pop][pop][pop][pop][pop][.][Fr][C][=C][N][Branch1][Branch1][C][N][Ring1][Branch1][Co][Branch1][O][N][C][=C][Branch1][C][Fr][N][C][Ring1][=Branch1][Branch1][O][N][C][=C][Branch1][C][Fr][N][C][Ring1][=Branch1][N][C][=C][Branch1][C][Fr][N][C][Ring1][=Branch1][&&][sra],[:0propyl][C][:1imidazole][Branch][:0propyl][pop][Ring2][:0benzenediol][:0propyl][:2imidazole][Ring2][S][:2benzenealcohol][pop][Ring1][:1pyrimidine][Branch][FrH0][pop][Ring2][:1methyl_amine][:1pyrimidine][Branch][FrH0][Ring2][Ring2][Cl][pop][pop][pop][pop][pop][pop],CCCc1ncc(-c2c(O)cccc2Oc2cnc(Sc3ccc(O)cc3)n2-c2nc([Fr])nc(Cl)c2CN[Fr])n1CCC,"[-16.3099145236, 1.2489378209047766]",sra_N708_3056c400,3056c400
unc_N304_edge90792,[N][C][=Branch][=C][C][Branch][C][Branch][O][FrH0][pop][Branch][C][O][pop][N][pop][N][pop][FrH0][.][O][=C][Branch1][C][Fr][O][Yb][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][&&][unc],[N][C][=Branch][=C][C][Branch][C][Branch][O][FrH0][pop][Branch][C][O][pop][N][pop][N][pop][FrH0],NC([Fr])=CC(N)C(N)(CO)O[Fr],"[-19.424488, 2.0908957]",[:0propyl][C][P][:2imidazole][Branch][C][Branch][FrH0][pop][Branch][C][:2pyridine][pop][:1imidazole][:1methyl_amine][:2pyrimidine][Branch][FrH0][pop][pop][pop][pop][:0benzene][:0benzene][.][O][=C][Branch1][C][Fr][O][Yb][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][&&][unc],[:0propyl][C][P][:2imidazole][Branch][C][Branch][FrH0][pop][Branch][C][:2pyridine][pop][:1imidazole][:1methyl_amine][:2pyrimidine][Branch][FrH0][pop][pop][pop][pop][:0benzene][:0benzene],CCCPc1cncn1C([Fr])(Cc1ccncc1)n1cncc1-c1cncnc1[Fr],"[-25.0627766597, 2.576333573238829]",unc_N304_4e80e356,4e80e356
ths_N222_edge141303,[O][O][C][Branch][C][C][Branch][C][Branch][C][Branch][O][O][pop][Ring1][Ring1][pop][O][O][pop][FrH0][pop][=C][FrH0][.][Fr][C][C][=C][N][Branch1][Branch1][C][C][=Ring1][=Branch1][Fe][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][Ring2][N][=C][Fr][Branch1][Ring2][N][=C][Fr][Branch1][Ring2][N][=C][Fr][N][=C][Fr][&&][ths],[O][O][C][Branch][C][C][Branch][C][Branch][C][Branch][O][O][pop][Ring1][Ring1][pop][O][O][pop][FrH0][pop][=C][FrH0],OOC(=C[Fr])CC1([Fr])C(OO)C1OO,"[-4.88845, 0.30933303]",[Cl][:0benzenediol][:2imidazole][FrH0][:2imidazole][Branch][=P][:0propyl][=P][:1benzenediol][:1pyrimidine][:0benzenediol][:3pyrimidine][:=1methyl_amine][=O][:=1methyl_amine][:3imidazole][:0benzenediol][:0benzenediol][:0benzenediol][:2benzenediol][Cl][:0propyl][:0pyridine][:0pyridine][:0pyridine][:0pyridine][FrH0][:2pyridine][:2pyridine][:2benzenealcohol][:2imidazole][:1alkyne][:1alkyne][:1carboxylic_acid][:3imidazole][.][Fr][C][C][=C][N][Branch1][Branch1][C][C][=Ring1][=Branch1][Fe][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][Ring2][N][=C][Fr][Branch1][Ring2][N][=C][Fr][Branch1][Ring2][N][=C][Fr][N][=C][Fr][&&][ths],[Cl][:0benzenediol][:2imidazole][FrH0][:2imidazole][Branch][=P][:0propyl][=P][:1benzenediol][:1pyrimidine][:0benzenediol][:3pyrimidine][:=1methyl_amine][=O][:=1methyl_amine][:3imidazole][:0benzenediol][:0benzenediol][:0benzenediol][:2benzenediol][Cl][:0propyl][:0pyridine][:0pyridine][:0pyridine][:0pyridine][FrH0][:2pyridine][:2pyridine][:2benzenealcohol][:2imidazole][:1alkyne][:1alkyne][:1carboxylic_acid][:3imidazole],CCCPc1c(-c2ncncc2-c2ccnc(OCNc3c(O)cccc3Oc3c(O)ccc(-c4ncccc4-c4nccc(-c5ccncc5-c5[nH]cnc5C#Cc5c[nH]cn5)c4[Fr])c3OCl)n2)cc(O)c(Cl)c1O[Fr],"[-7.514587982, 0.6687541698167314]",ths_N222_c8cce905,c8cce905
unc_N393_edge62913,[P][N][C][C][=Branch][=C][C][Branch][FrH0][pop][Branch][P][pop][Ring1][Branch][pop][FrH0][.][Fr][C][Ge][S][Ge][Branch2][Ring1][#Branch2][S][Ge][Branch1][Ring1][C][Fr][Branch1][#C][S][Ge][Branch1][Ring1][C][Fr][Branch1][Ring2][S][Ring1][#Branch2][S][Ring1][=N][S][Ring1][=C][C][Fr][&&][unc],[P][N][C][C][=Branch][=C][C][Branch][FrH0][pop][Branch][P][pop][Ring1][Branch][pop][FrH0],PN1CC([Fr])=CC1(P)[Fr],"[-10.329058, 1.0888414]",[:0sulfonic_acid][N][:0sulfonic_acid][:0methyl][=Branch][=C][:0benzenediol][Branch][FrH0][pop][Branch][FrH0][pop][pop][:3pyrimidine][pop][:0benzenediol][pop][=P][:0benzenediol][:1pyrimidine][Ring2][:2pyridine][:2pyrimidine][:1pyrimidine][:2pyridine][:1pyrimidine][.][Fr][C][Ge][S][Ge][Branch2][Ring1][#Branch2][S][Ge][Branch1][Ring1][C][Fr][Branch1][#C][S][Ge][Branch1][Ring1][C][Fr][Branch1][Ring2][S][Ring1][#Branch2][S][Ring1][=N][S][Ring1][=C][C][Fr][&&][unc],[:0sulfonic_acid][N][:0sulfonic_acid][:0methyl][=Branch][=C][:0benzenediol][Branch][FrH0][pop][Branch][FrH0][pop][pop][:3pyrimidine][pop][:0benzenediol][pop][=P][:0benzenediol][:1pyrimidine][Ring2][:2pyridine][:2pyrimidine][:1pyrimidine][:2pyridine][:1pyrimidine],O=S(O)O[SH](=O)=Cc1c(O)cc([Fr])cc1O[Fr],"[-12.1567894052, 1.1814119868144555]",unc_N393_b5f104f0,b5f104f0
lvt_N283_edge57957,[FrH0][C][C][C][C][Branch][N][Branch][FrH0][pop][N][Branch][:1alkyne][pop][Ring1][#Branch][pop][:1alkyne][.][O][C][Branch1][C][Fr][O][Cu][Cu][Branch1][#Branch1][O][C][Branch1][C][Fr][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][&&][lvt],[FrH0][C][C][C][C][Branch][N][Branch][FrH0][pop][N][Branch][:1alkyne][pop][Ring1][#Branch][pop][:1alkyne],C#CC1CCC([Fr])N(C#C)N1[Fr],"[-12.054581, 1.3261958]",[:0propyl][C][:1benzenediol][=Branch][:3pyrimidine][pop][Ring1][FrH0][pop][Branch][:0benzenediol][Branch][C][:0benzenediol][Ring1][FrH0][pop][Ring1][:0pyrimidine][Ring1][:5benzenealcohol][pop][pop][pop][pop][Ring1][Cl][pop][pop][.][O][C][Branch1][C][Fr][O][Cu][Cu][Branch1][#Branch1][O][C][Branch1][C][Fr][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][&&][lvt],[:0propyl][C][:1benzenediol][=Branch][:3pyrimidine][pop][Ring1][FrH0][pop][Branch][:0benzenediol][Branch][C][:0benzenediol][Ring1][FrH0][pop][Ring1][:0pyrimidine][Ring1][:5benzenealcohol][pop][pop][pop][pop][Ring1][Cl][pop][pop],CCCOc1cc(-c2c(O)cc(Cc3c(O)ccc(-c4nccc(Oc5ccccc5)n4)c3O[Fr])cc2O)c(Cl)c(Oc2ccncn2)c1[Fr],"[-85.473004478, 19.616352624111194]",lvt_N283_2adca5da,2adca5da
sod_N708_edge21725,[P][C][Branch][O][O][FrH0][pop][C][=C][FrH0][.][Fr][C][=C][N][Branch1][Branch1][C][N][Ring1][Branch1][Co][Branch1][O][N][C][=C][Branch1][C][Fr][N][C][Ring1][=Branch1][Branch1][O][N][C][=C][Branch1][C][Fr][N][C][Ring1][=Branch1][N][C][=C][Branch1][C][Fr][N][C][Ring1][=Branch1][&&][sod],[P][C][Branch][O][O][FrH0][pop][C][=C][FrH0],PC(C=C[Fr])OO[Fr],"[-1.2946151, -0.32092154]",[:0benzenediol][:0pyrimidine][Br][:4benzenealcohol][FrH0][pop][Ring2][:0propyl][Ring2][Ring2][:0benzenediol][Cl][:0benzenediol][Ring1][:0benzenediol][:=0methyl_amine][FrH0][pop][Ring1][P][:1pyrimidine][Ring1][:4benzenealcohol][=C][=O][Ring2][C][C][:0benzenediol][:0benzene][Ring2][:1imidazole][:0benzenealcohol][:3pyrimidine][:1pyrimidine][Branch][Branch][Branch][Branch][.][Fr][C][=C][N][Branch1][Branch1][C][N][Ring1][Branch1][Co][Branch1][O][N][C][=C][Branch1][C][Fr][N][C][Ring1][=Branch1][Branch1][O][N][C][=C][Branch1][C][Fr][N][C][Ring1][=Branch1][N][C][=C][Branch1][C][Fr][N][C][Ring1][=Branch1][&&][sod],[:0benzenediol][:0pyrimidine][Br][:4benzenealcohol][FrH0][pop][Ring2][:0propyl][Ring2][Ring2][:0benzenediol][Cl][:0benzenediol][Ring1][:0benzenediol][:=0methyl_amine][FrH0][pop][Ring1][P][:1pyrimidine][Ring1][:4benzenealcohol][=C][=O][Ring2][C][C][:0benzenediol][:0benzene][Ring2][:1imidazole][:0benzenealcohol][:3pyrimidine][:1pyrimidine][Branch][Branch][Branch][Branch],CCCc1cc(O[Fr])c(Br)c(Oc2c(O)cccc2Oc2c(O)cccc2Oc2c(O)ccc(Pc3ncncc3-c3cc(-c4cccc(-n5cncc5-c5ccncn5)c4)c4cc3OO4)c2O[Fr])c1,"[-8.8092844744, 0.8252024450052227]",sod_N708_d65ca1c9,d65ca1c9
nbo_N447_edge72760,[F][C][:0methyl_amine][Ring1][C][Branch][C][=C][Branch][FrH0][pop][Ring1][=Branch][pop][Branch][FrH0][pop][F][pop][.][Fr][C][=C][N][C][=Branch2][=Branch1][#Branch1][=C][N][Branch1][#Branch2][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Co][Ring1][#Branch2][Branch2][Ring1][=Branch2][N][C][=C][Branch1][C][Fr][C][=C][C][Ring1][#Branch1][=C][C][=C][C][Branch1][C][Fr][=C][N][Ring1][#C][Ring1][#Branch1][N][C][Branch1][#C][C][=C][C][=C][Branch1][C][Fr][C][N][Ring2][Ring1][Branch2][Ring1][#Branch1][=C][C][=C][Branch1][C][Fr][C][Ring1][=C][C][=C][Ring2][Ring2][#Branch2][&&][nbo],[F][C][:0methyl_amine][Ring1][C][Branch][C][=C][Branch][FrH0][pop][Ring1][=Branch][pop][Branch][FrH0][pop][F][pop],FC1NCC(F)([Fr])C=C1[Fr],"[-10.233813, 0.9176181]",[:0methyl][C][:0benzenediol][:0propyl][:0benzenediol][=S][FrH0][pop][Ring2][FrH0][pop][Ring1][:2benzenealcohol][pop][pop][pop][:0benzenediol][:3pyrimidine][:1pyrimidine][.][Fr][C][=C][N][C][=Branch2][=Branch1][#Branch1][=C][N][Branch1][#Branch2][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Co][Ring1][#Branch2][Branch2][Ring1][=Branch2][N][C][=C][Branch1][C][Fr][C][=C][C][Ring1][#Branch1][=C][C][=C][C][Branch1][C][Fr][=C][N][Ring1][#C][Ring1][#Branch1][N][C][Branch1][#C][C][=C][C][=C][Branch1][C][Fr][C][N][Ring2][Ring1][Branch2][Ring1][#Branch1][=C][C][=C][Branch1][C][Fr][C][Ring1][=C][C][=C][Ring2][Ring2][#Branch2][&&][nbo],[:0methyl][C][:0benzenediol][:0propyl][:0benzenediol][=S][FrH0][pop][Ring2][FrH0][pop][Ring1][:2benzenealcohol][pop][pop][pop][:0benzenediol][:3pyrimidine][:1pyrimidine],CCc1c(O)cccc1Oc1c(O[Fr])cc([Fr])c(-c2ccc(O)cc2)c1O,"[-16.300143545, 1.4274153815219508]",nbo_N447_8a4d7c4f,8a4d7c4f
dia-f_N717_edge156165,[:0nitrile][C][S][Branch][C][C][C][C][C][FrH0][pop][Branch][C][FrH0][pop][F][pop][.][O][=C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][&&][dia-f],[:0nitrile][C][S][Branch][C][C][C][C][C][FrH0][pop][Branch][C][FrH0][pop][F][pop],N#CS(F)(C[Fr])CCCCC[Fr],"[-14.45693, 1.3276508]",[FrH0][FrH0][Cl][FrH0][Ring1][Ring2][:0benzenealcohol][:1alkyne][:1alkyne][=C][S][:0propyl][:2pyridine][SH2][:0methyl][:0methyl][Ring1][:1pyridine][:#1methyl_amine][pop][:2benzenealcohol][:1carboxylic_acid][:2imidazole][:1pyrimidine][:1pyrimidine][:0benzenealcohol][:0phosphoric_acid][:0carboxylic_acid][=Ring2][:0carboxylic_acid][:2benzenealcohol][:2pyridine][:0isocyanate][:1carboxylic_acid][:2pyridine][:3imidazole][.][O][=C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][&&][dia-f],[FrH0][FrH0][Cl][FrH0][Ring1][Ring2][:0benzenealcohol][:1alkyne][:1alkyne][=C][S][:0propyl][:2pyridine][SH2][:0methyl][:0methyl][Ring1][:1pyridine][:#1methyl_amine][pop][:2benzenealcohol][:1carboxylic_acid][:2imidazole][:1pyrimidine][:1pyrimidine][:0benzenealcohol][:0phosphoric_acid][:0carboxylic_acid][=Ring2][:0carboxylic_acid][:2benzenealcohol][:2pyridine][:0isocyanate][:1carboxylic_acid][:2pyridine][:3imidazole],[Fr][Fr],"[-20.0757782489, 2.1996476868394987]",dia-f_N717_aa2bdf8d,aa2bdf8d
qtz_N375_edge109658,[FrH0][C][Branch][C][=C][N][Branch][N][Branch][FrH0][pop][C][pop][C][pop][=Ring1][->][#Branch][.][Fr][C][O][Cd][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][N][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][O][C][Branch1][C][Fr][O][Cd][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][N][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][O][Ring2][Ring2][=N][&&][qtz],[FrH0][C][Branch][C][=C][N][Branch][N][Branch][FrH0][pop][C][pop][C][pop][=Ring1][->][#Branch],CN1C=CC([Fr])=CN1[Fr],"[-7.084597, 0.6270146]",[:0propyl][C][N][N][Branch][N][FrH0][pop][:1imidazole][Branch][:0benzenediol][Ring1][FrH0][pop][Branch][:4benzenealcohol][pop][pop][Ring2][:1imidazole][:0benzenediol][:0propyl][pop][:0benzenediol][S][pop][pop][pop][.][Fr][C][O][Cd][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][N][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][O][C][Branch1][C][Fr][O][Cd][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][N][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][O][Ring2][Ring2][=N][&&][qtz],[:0propyl][C][N][N][Branch][N][FrH0][pop][:1imidazole][Branch][:0benzenediol][Ring1][FrH0][pop][Branch][:4benzenealcohol][pop][pop][Ring2][:1imidazole][:0benzenediol][:0propyl][pop][:0benzenediol][S][pop][pop][pop],CCCNN(N[Fr])n1c(-n2cnc(S)c2CCC)cnc1-c1c(O[Fr])ccc(-c2ccccc2O)c1O,"[-10.7824576025, 0.9397122601294605]",qtz_N375_a72a3999,a72a3999
cds_N90_edge77987,[FrH0][N][N][C][Branch][C][Branch][FrH0][pop][C][=C][Ring1][#Branch][pop][Branch][:1alkyne][pop][:1alkyne][.][BrH0][Cd][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][BrH0][&&][cds],[FrH0][N][N][C][Branch][C][Branch][FrH0][pop][C][=C][Ring1][#Branch][pop][Branch][:1alkyne][pop][:1alkyne],C#CC1(C#C)NN([Fr])C=CC1[Fr],"[-5.1209235, 0.40589228]",[FrH0][N][=S][:3pyrimidine][:3pyrimidine][:3pyrimidine][Ring2][FrH0][pop][Cl][=Ring2][=Ring2][=S][pop][C][C][pop][:0propyl][:0benzenediol][:0benzenediol][:0benzenediol][Cl][Cl][Cl][pop][Ring2][=S][S][=S][Branch][=S][:0propyl][:0propyl][Ring2][:0benzenealcohol][:0benzenealcohol][:0benzenealcohol][Ring2][Branch][.][BrH0][Cd][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][BrH0][&&][cds],[FrH0][N][=S][:3pyrimidine][:3pyrimidine][:3pyrimidine][Ring2][FrH0][pop][Cl][=Ring2][=Ring2][=S][pop][C][C][pop][:0propyl][:0benzenediol][:0benzenediol][:0benzenediol][Cl][Cl][Cl][pop][Ring2][=S][S][=S][Branch][=S][:0propyl][:0propyl][Ring2][:0benzenealcohol][:0benzenealcohol][:0benzenealcohol][Ring2][Branch],CCCS[SH](#SSc1cc(Cl)c(OCl)c(-c2cc([SH]=N[Fr])nc(-c3cc([Fr])nc(C)n3)n2)c1O)c1ccccc1O,"[-10.5339628016, 0.9766306603303443]",cds_N90_f50a494c,f50a494c
dia_N585_edge190982,[FrH0][C][=C][C][=C][Branch][N][=C][N][Branch][C][=C][Ring1][#Branch][pop][FrH0][pop][:0benzene][.][Fr][C][=C][C][Branch1][C][Fr][C][=C][Branch1][Ring2][C][Ring1][#Branch1][Si][Branch1][#C][C][=C][C][Branch1][C][Fr][C][=C][Branch1][C][Fr][C][Ring1][Branch2][Branch1][#C][C][=C][C][Branch1][C][Fr][=C][C][Branch1][C][Fr][=C][Ring1][Branch2][C][=C][C][Branch1][C][Fr][=C][C][Branch1][C][Fr][=C][Ring1][Branch2][&&][dia],[FrH0][C][=C][C][=C][Branch][N][=C][N][Branch][C][=C][Ring1][#Branch][pop][FrH0][pop][:0benzene],[Fr]C=CC1=C(c2ccccc2)N=CN([Fr])C=C1,"[-7.0857797, 0.53611404]",[:0propyl][C][:1methyl_amine][Ring1][:0benzenediol][Ring1][FrH0][pop][Ring1][:0benzenediol][Ring2][:0benzenediol][#Branch][FrH0][pop][Branch][:0pyrimidine][Ring1][S][pop][pop][pop][:0benzenediol][:0benzenediol][Cl][:1pyrimidine][:3pyrimidine][:0benzenediol][:0pyridine][:2pyrimidine][:3pyrimidine][pop][pop][pop][pop][pop][pop][FrH0][:0benzenediol][.][Fr][C][=C][C][Branch1][C][Fr][C][=C][Branch1][Ring2][C][Ring1][#Branch1][Si][Branch1][#C][C][=C][C][Branch1][C][Fr][C][=C][Branch1][C][Fr][C][Ring1][Branch2][Branch1][#C][C][=C][C][Branch1][C][Fr][=C][C][Branch1][C][Fr][=C][Ring1][Branch2][C][=C][C][Branch1][C][Fr][=C][C][Branch1][C][Fr][=C][Ring1][Branch2][&&][dia],[:0propyl][C][:1methyl_amine][Ring1][:0benzenediol][Ring1][FrH0][pop][Ring1][:0benzenediol][Ring2][:0benzenediol][#Branch][FrH0][pop][Branch][:0pyrimidine][Ring1][S][pop][pop][pop][:0benzenediol][:0benzenediol][Cl][:1pyrimidine][:3pyrimidine][:0benzenediol][:0pyridine][:2pyrimidine][:3pyrimidine][pop][pop][pop][pop][pop][pop][FrH0][:0benzenediol],CCCCNc1c(O)cc(-c2c(O)cccc2O)c(-c2c(O)cc(-c3c(O)cccc3Oc3ncncc3-c3c(O)cccc3Oc3cncnc3)c(-c3c(O[Fr])ccc(-c4nccc(S)n4)c3O)c2O)c1O[Fr],"[-12.2649523698, 1.0528235695743395]",dia_N585_f71e8de7,f71e8de7
